X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-8573982.96335111,4707740.68823212,7th & K St NW,classic,a0d0ec92-ebda-436a-b476-7ee9a7bdb67d,,2025/07/27 04:40:34+00,6,0,10,0,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.902674,-77.021392,2025/07/27 04:42:29+00,279556497
-8577511.02284496,4727872.67519607,Grandview & Blueridge Ave,classic,08265262-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:35+00,12,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,39.043272,-77.053085,2025/07/27 04:42:29+00,279556498
-8577384.32974829,4699498.16040139,S Clark St & 33rd St,classic,e2a96f4c-801e-4cf8-be0f-f767a5d8ca1b,,2025/07/27 04:40:33+00,4,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,"Arlington, VA",,38.845028,-77.051956,2025/07/27 04:42:29+00,279556499
-8583606.92652903,4704499.97153055,Wilson Blvd & N Quincy St,classic,08252a00-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:38+00,13,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.880012,-77.107854,2025/07/27 04:42:29+00,279556500
-8574452.14538097,4715037.9141846,9th & Ingraham St NW,classic,30b5e0c1-7ca6-4050-8566-3fccf0b60890,,2025/07/27 04:40:41+00,5,0,13,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.953663,-77.025613,2025/07/27 04:42:29+00,279556501
-8575433.54456431,4708760.86396995,15th & P St NW,classic,0824791a-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:41+00,16,0,1,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.909801,-77.034427,2025/07/27 04:42:29+00,279556502
-8611931.95466028,4713561.50805209,South Lakes Dr and Reston Pkwy,classic,d3cf2811-ca2e-4d2c-9843-8a90049b7b80,,2025/07/27 04:40:39+00,11,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,"Fairfax, VA",,38.94335,-77.362304,2025/07/27 04:42:29+00,279556503
-8570255.17218253,4704915.3693311,13th & E St SE,classic,082494e7-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:59+00,9,0,4,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.882915,-76.987907,2025/07/27 04:42:29+00,279556504
-8588616.66871583,4703612.98958854,Eden Center,classic,a016ea6f-0d7f-45fb-b8ac-0cfe22cd972a,,2025/07/27 04:40:40+00,6,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",152,"Falls Church, VA",,38.873808,-77.152849,2025/07/27 04:42:29+00,279556505
-8573026.55409394,4714741.63161218,New Hampshire & Gallatin St NW,classic,89263cc9-13f6-4185-b315-5164c9bb930e,,2025/07/27 04:40:40+00,9,0,8,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.951596,-77.012808,2025/07/27 04:42:29+00,279556506
-8596292.25644189,4707990.47853059,Madron Ln & Bermudez Ct,classic,83fa4699-b2ee-4f14-af3b-167f34a62fb4,,2025/07/27 04:40:41+00,9,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,"Fairfax, VA",,38.904415,-77.221807,2025/07/27 04:42:29+00,279556507
-8571997.67111544,4709469.11744171,2nd St & Seaton Pl NE,classic,0826005e-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:41+00,15,0,2,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.914751,-77.00356,2025/07/27 04:42:29+00,279556508
-8594673.00368548,4707029.15771805,Pimmit Dr & Idyl Ln,classic,4b55ad18-eb2e-47b5-aaeb-aefd6ad856fd,,2025/07/27 04:40:39+00,10,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,"Fairfax, VA",,38.897692,-77.207261,2025/07/27 04:42:29+00,279556509
-8576283.94492699,4710352.20714269,18th St & Belmont Rd NW,classic,2072399988132893690,,2025/07/27 04:39:01+00,14,0,1,0,1,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",42,"Washington, DC",,38.920925,-77.042071,2025/07/27 04:42:29+00,279556510
-8575907.82213004,4713389.5330754,17th & Upshur St NW,classic,72e7c396-11ad-4e88-bf4b-e60584f748fc,,2025/07/27 04:40:48+00,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.942146,-77.038684,2025/07/27 04:42:29+00,279556511
-8582267.93517445,4709805.04536337,48th Pl & MacArthur Blvd NW,classic,e07eed7c-2d2a-4f13-aff7-2be6500958f7,,2025/07/27 04:40:49+00,0,0,12,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,2,"KEY,CREDITCARD",42,"Washington, DC",,38.917105,-77.095825,2025/07/27 04:42:29+00,279556512
-8570574.89233646,4702411.36272045,W St & Shannon Pl SE,classic,2057213452968541050,,2025/07/27 04:40:46+00,4,0,8,1,0,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",42,"Washington, DC",,38.865404,-76.990779,2025/07/27 04:42:29+00,279556513
-8577276.64052609,4697240.07615554,Richmond Hwy & Swann Ave,classic,2090124359743376372,,2025/07/27 04:40:50+00,10,0,4,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.829222,-77.050979,2025/07/27 04:42:29+00,279556514
-8591936.07576938,4737486.38773807,King Farm Blvd & Piccard Dr,classic,0825b7cc-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:44+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.110314,-77.182669,2025/07/27 04:42:29+00,279556515
-8596009.05181019,4711924.82903798,Jones Branch & Westbranch Dr,classic,082636d5-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:45+00,5,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,13,"KEY,CREDITCARD",104,"Fairfax, VA",,38.931911,-77.219261,2025/07/27 04:42:29+00,279556516
-8577196.70594633,4708116.98797345,23rd & M St NW,classic,5b745524-d0d3-4197-8c69-0ad4e5761883,,2025/07/27 04:40:45+00,14,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.905303,-77.050264,2025/07/27 04:42:29+00,279556517
-8576872.38618603,4726261.83206237,Windham Ln & Amherst Ave,classic,082652d2-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:56+00,13,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,39.032029,-77.04735,2025/07/27 04:42:29+00,279556518
-8576785.75918451,4705088.04507644,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,classic,0824e68d-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:53+00,0,25,0,0,0,YES,NO,NO,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,"Washington, DC",,38.88412,-77.04657,2025/07/27 04:42:29+00,279556519
-8580981.54023259,4705392.92617926,Arlington Blvd & Fairfax Dr,classic,abd8bd04-94ec-4818-baf5-7f79742e982c,,2025/07/27 04:40:51+00,10,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",41,"Arlington, VA",,38.886256,-77.084262,2025/07/27 04:42:29+00,279556520
-8572577.81856228,4709155.90062056,North Capitol & R St NE,classic,2a76806e-32b4-4ec6-a851-f73ba7dafda1,,2025/07/27 04:40:55+00,8,0,5,2,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.91256,-77.008775,2025/07/27 04:42:29+00,279556521
-8564430.06428725,4716247.98994424,Riverdale Park Town Center,classic,d8f65b11-57ec-4a9f-9b52-f5696e129f02,,2025/07/27 04:41:00+00,10,0,7,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",133,Prince George's County,,38.962119,-76.935578,2025/07/27 04:42:29+00,279556522
-8571672.93016363,4710087.7750757,4th & W St NE,classic,0824833c-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:00+00,12,0,3,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.919077,-77.000648,2025/07/27 04:42:29+00,279556523
-8582842.74194643,4700257.12488951,Barcroft Community Center,classic,08251c45-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:01+00,1,0,9,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,"Arlington, VA",,38.850337,-77.100989,2025/07/27 04:42:29+00,279556524
-8577506.72456996,4707138.77564904,Virginia Ave & 25th St NW,classic,bce02846-6f5e-466a-a643-50534a119533,,2025/07/27 04:41:51+00,0,0,13,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.89846,-77.053052,2025/07/27 04:42:29+00,279556525
-8584152.60602942,4704844.55130692,Fairfax Dr & N Taylor St,classic,8dfb34e2-7f75-4359-a374-5bf5e86c4793,,2025/07/27 04:40:59+00,5,0,4,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,"Arlington, VA",,38.882425,-77.112754,2025/07/27 04:42:29+00,279556526
-8582445.82253712,4718966.27342668,Bethesda Ave & Arlington Rd,classic,0825738d-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:59+00,10,0,8,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.981103,-77.097426,2025/07/27 04:42:29+00,279556527
-8573139.70781102,4715672.65908238,Kansas Ave & Longfellow St NW,classic,d1fd7121-67e3-46a9-b415-e84a565394f2,,2025/07/27 04:40:59+00,1,0,15,10,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.958098,-77.013821,2025/07/27 04:42:29+00,279556528
-8565733.69931608,4707426.14335914,Kenilworth Terr & Hayes St. NE,classic,07a453e5-2e14-4276-85df-49e0d6144e54,,2025/07/27 04:41:57+00,9,0,9,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.900468,-76.947287,2025/07/27 04:42:29+00,279556529
-8577790.52486102,4711690.67955092,3000 Connecticut Ave NW / National Zoo,classic,0825180e-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:57+00,5,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.930282,-77.055599,2025/07/27 04:42:29+00,279556530
-8580776.08444996,4715201.79481526,Fessenden St & Wisconsin Ave NW,classic,08254529-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:01+00,11,0,1,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.954812,-77.082426,2025/07/27 04:42:29+00,279556531
-8576662.43314835,4709948.59886963,20th St & Columbia Rd NW,classic,7346145e-f487-4f07-acb8-ed3e0b8b56bb,,2025/07/27 04:41:01+00,8,0,8,8,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.918103,-77.045469,2025/07/27 04:42:29+00,279556532
-8582224.17203489,4699831.58550793,S Four Mile Run Dr & Walter Reed Dr,classic,08254d7e-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:03+00,4,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,"Arlington, VA",,38.84736,-77.095431,2025/07/27 04:42:29+00,279556533
-8581241.35631079,4701993.4051415,Columbia Pike & S Walter Reed Dr,classic,08256fcd-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:04+00,7,0,1,0,0,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,8,"KEY,CREDITCARD",41,"Arlington, VA",,38.862478,-77.086599,2025/07/27 04:42:29+00,279556534
-8583911.14695801,4697191.70042853,Kenmore Ave & Seminary Rd,classic,347b72fa-4ae2-4017-a9bf-344a122cddeb,,2025/07/27 04:41:04+00,7,0,1,1,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,"Alexandria, VA",,38.828887,-77.110588,2025/07/27 04:42:29+00,279556535
-8581300.12802822,4712551.65394301,American University East Campus,classic,ad6ec1ce-db22-47c1-acf3-507897d40725,,2025/07/27 04:41:07+00,15,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.936298,-77.087128,2025/07/27 04:42:29+00,279556536
-8578223.71041578,4700638.49380147,23rd St S & Hayes St,classic,99644655-ef85-4e13-a331-a344d88ded32,,2025/07/27 04:41:05+00,8,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.853002,-77.059496,2025/07/27 04:42:29+00,279556537
-8581807.79474173,4706635.41665049,Langston Blvd & N Cleveland St,classic,0825f4f2-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:07+00,4,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.894941,-77.09169,2025/07/27 04:42:29+00,279556538
-8571158.16338965,4710563.37822551,MBT & Bryant St NE,classic,0627dc3c-5c62-4ab1-a6f0-3635c6f80d23,,2025/07/27 04:41:11+00,14,0,4,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.922404,-76.996023,2025/07/27 04:42:29+00,279556539
-8571722.82557521,4696144.95895894,South Capitol St and Southern Ave SE,classic,9973e0f4-23dd-4b50-9ef4-8408fa8a1105,,2025/07/27 04:41:09+00,0,0,14,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.821563,-77.001095,2025/07/27 04:42:29+00,279556540
-8583266.00153266,4703675.95900211,N Pershing Dr & N Quebec St,classic,174fc644-1a5a-4923-a8b5-373e0ad04525,,2025/07/27 04:41:10+00,5,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.874248,-77.104784,2025/07/27 04:42:29+00,279556541
-8565955.51741844,4712421.94053829,40th Ave & Bladensburg Rd,classic,1999643103701119546,,2025/07/27 04:41:10+00,10,0,5,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,Prince George's County,,38.935388,-76.949287,2025/07/27 04:42:29+00,279556542
-8579117.80346921,4707892.80999421,34th & Water St NW,classic,0825f3d4-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:13+00,8,0,5,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.903732,-77.067529,2025/07/27 04:42:29+00,279556543
-8568578.82288162,4711761.73267845,24th St & Rhode Island Ave NE,classic,77cd13d5-f671-437a-a59c-bcc74c6b211e,,2025/07/27 04:41:09+00,7,0,8,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.930774,-76.972851,2025/07/27 04:42:29+00,279556544
-8577172.46556984,4710731.99729827,Calvert St & Woodley Pl NW,classic,0825b8f0-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:09+00,14,0,2,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.923583,-77.050046,2025/07/27 04:42:29+00,279556545
-8574395.17196552,4713339.78094092,9th & Upshur St NW,classic,08251532-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:39:09+00,1,0,12,5,3,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",42,"Washington, DC",,38.9418,-77.0251,2025/07/27 04:42:29+00,279556546
-8612612.99064201,4715273.73446522,Reston YMCA,classic,08263f4a-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:09+00,5,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",104,"Fairfax, VA",,38.955314,-77.368416,2025/07/27 04:42:29+00,279556547
-8575920.04172534,4711922.40114644,Lamont & Mt Pleasant NW,classic,082477f4-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:09+00,11,0,11,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.9319,-77.0388,2025/07/27 04:42:29+00,279556548
-8574578.94046756,4718244.10783607,Georgia Ave & Dahlia St NW,classic,f8b331c6-d208-4b17-b788-1a17d2520c40,,2025/07/27 04:41:09+00,5,0,14,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.976061,-77.026747,2025/07/27 04:42:29+00,279556549
-8572239.96271934,4704607.55254089,New Jersey Ave & H St SE,classic,2574f980-163e-4b9b-8107-6145615815b3,,2025/07/27 04:41:11+00,0,0,18,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.880761,-77.005741,2025/07/27 04:42:29+00,279556550
-8576868.18339327,4708175.15354497,New Hampshire Ave & Ward Pl NW,classic,082492e1-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:34+00,5,0,13,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.905711,-77.047318,2025/07/27 04:42:29+00,279556551
-8564484.13090605,4719759.09660088,Baltimore Avenue and Hotel Drive at UMD,classic,2007431383556444258,,2025/07/27 04:41:33+00,13,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,Prince George's County,,38.986639,-76.936073,2025/07/27 04:42:29+00,279556552
-8572211.95110026,4708173.92859246,1st & M St NE,classic,0824927c-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:36+00,1,0,12,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.905697,-77.005483,2025/07/27 04:42:29+00,279556553
-8578353.7925083,4716988.57158113,Nebraska & Utah Ave NW,classic,2084992700567684030,,2025/07/27 04:39:35+00,15,0,1,0,0,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",42,"Washington, DC",,38.967291,-77.060662,2025/07/27 04:42:29+00,279556554
-8573932.06487326,4704032.78002985,Maine Ave & Water St SW,classic,a41e5bd2-b599-4c47-a36f-31ffa2e2dd0b,,2025/07/27 04:41:58+00,4,0,15,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.876747,-77.020945,2025/07/27 04:42:29+00,279556555
-8570880.77924552,4712001.93411317,10th & Monroe St NE,classic,0824bb59-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:35+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.932457,-76.993534,2025/07/27 04:42:29+00,279556556
-8581721.02738809,4709719.25387299,Whitehaven Pkwy & Foxhall Rd NW / GWU Mt. Vernon,classic,55d4e20d-6b27-485e-8115-4046ac2313ea,,2025/07/27 04:41:34+00,14,0,2,2,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.916501,-77.090911,2025/07/27 04:42:29+00,279556557
-8609537.3790058,4717435.64063956,North Shore Dr & Village Rd,classic,0826533b-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:34+00,5,0,5,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,"Fairfax, VA",,38.970412,-77.340787,2025/07/27 04:42:29+00,279556558
-8579577.71280658,4708480.0847755,37th & O St NW / Georgetown University,classic,0824cdb0-1f3f-11e7-bf6b-3863bb334450,,2025/07/26 01:04:17+00,11,1,0,0,11,YES,NO,NO,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.907837,-77.07166,2025/07/27 04:42:29+00,279556559
-8581041.13813815,4706016.42958102,Court House Metro / 15th St & N Uhle St,classic,0825fa8b-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:34+00,16,0,0,0,0,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",41,"Arlington, VA",,38.890612,-77.084801,2025/07/27 04:42:29+00,279556560
-8575333.02416113,4707644.92449518,15th & K St NW,classic,08253b2b-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:19+00,15,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,"Washington, DC",,38.902,-77.03353,2025/07/27 04:42:29+00,279556561
-8582759.51638146,4720332.14022952,Norfolk & Rugby Ave,classic,0825b27e-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:15+00,8,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.990639,-77.100239,2025/07/27 04:42:29+00,279556562
-8574086.40293064,4710904.66075653,Georgia Ave & Fairmont St NW,classic,0824844b-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:16+00,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.924785,-77.022327,2025/07/27 04:42:29+00,279556563
